sentiment,review_body,product_category
1,This is an amazing dress. beautiful fabric and color. comfortable too. it's like wearing air. sorta chameleon like because this print  literally goes with anything and looks unforgettable on. it's slimming too. i got the large and it flows so nicely over my body. the back is completely open. it closes with a tie at the neck and the waist that drapes beautifully and looks great from the side view. the fabric is a bit sheer so i ordered the white cotton slip by this designer  which is slightly snu,Lounge
1,When i tried them on  i didn't want to take them off! they are so soft  so stylish  they drape your body just the right way  they are stretchy  so even though i am wearing 30 in jeans  i took s regular! run hone and tried it on with moss cowled side-zip tunic  2 different booties and aquaflora reversible vest  all variations and combos looked really cool and great! i even tried with high heeled booties and dressier sweater top (warm-up pullover in charcoal)  looked like high couture! the color i,Lounge
1,They are exactly as picture. i have a lot of extra skin on my midsection  due to pregnancies. they are a little high waist so they grab all the midsection perfectly. the fabric is good quality  the tones are just beautiful... it is a little bit see through on your bum. i always try to hide my bum so no issue for me.,Lounge
1,I love this tunic. i am typically an xxs petite  so i should have known that the regular xs would be too large  but i took a chance on it. unfortunately it was  in fact  much too large. it is too bad because i absolutely love it. the fabric is soooo soft and comfy. i ordered it in the blue  and it is prettier than pictured. this is a great dress for the beach or pool-side or just knocking around. if you live in a hot climate or take warm-weather vacations  i highly recommend this. it takes up ve,Lounge
-1,Unfortunately  does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.,Outerwear
-1,When i read car coat  i expect a little more weight. it really is just a thin  long blazer. also  the colors appear different online. i expected a red/maroon with bue and white stripe  so maybe i mis-read completely...? it is actually brown/mustard/beige combo. not what i expected  so it will be a return.,Outerwear
-1,Darling jacket/coat  similar styling as the beige with big flowers and lace-up back that i bought a few years ago and still love. i was considering this one  but the description says to hand wash. seriously? a coat? that's simply not practical. not sure if i will buy this one.,Outerwear
-1,I love anything orange- when i saw this coat online  i ordered it as i loved all the features. the features of the coat are fun- however the coat came all bunched up in the package. i let it hang for a couple of days but the wrinkles were awful and even steaming and an iron would not take the creases away. i tried the coat on - the buckles were poorly made. i ended up returning this jacket.,Outerwear
-1,Thought i would splurge on a tracy reese coat. i got a size small  (120  5'6) felt huge on me and i looked like a wooly mammoth. very unflattering. another reviewer also mentioned on how it flairs slightly at the bottom?.adding to the overall bad look. i had it on for about 20 seconds and put it back in the bag to return. din't have to ponder about it at all.,Outerwear
-1,I knew i needed to buy this trench from the moment i saw it on my computer screen  but something prompted me to stop by my local retailer and try it on first. thank goodness for that.    at first glance  i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy  single layer of unlined  unstructured fabric  to the thin strip of fabric serving as a belt  i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim,Outerwear
-1,Agree with other reviewer that this is massive even for a cape. unflattering overall. i normally wear a size 2 of 4 and bought this in an xs and two of me can easily fit into this with room to spare. unlined and it itches!,Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,This would be perfect except for the ridiculous attached scarf. the material is so soft and luxe. the colors are richer in person and perfectly go with everything. but the attached scarf ruins everything!! the scarf is not flattering and takes away form the cute buttons on the front. if the scarf could be removed it would be a great sweater coat. so disappointing.,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,I'm usually a 12  or size l in retailer and when i tried this on  buttoning it up from the bottom  i was so excited...until i reached the chest. it was way too tight in the bust and i am not that big in that area - it was painfully tight on my 38d chest. it's also unlined  which makes it not very useful for anything other than the warmest times of year. it's a shame because the skirt is swishy  and a good length - many trenches are too short  or not wide enough on the bottom for a fuller figure. i,Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
0,"I loved this trench on the web site  i couldn't wait until it arrived and was even happy to pay full-price to get it! it unfortunately just didn't complement my 5'2"" 135 lb curvy figure as i had hoped. it was definitely much fuller on the bottom which added unnecessary bulk. i have narrow shoulders and it was snug and uncomfortable with a simple tank top on. i hung it in my closet for a few weeks  tags intact  continuing to try it and each time it just wasn't working. it also had many stray thre",Outerwear
1,This cape is stunning! the perfect addition to any closet. it can be worn to a formal or out to dinner with jeans. the fur is so soft and the quality is superior. it has real fur hooks (four) to close it and the side pockets are adorable. definitely a buy and a bargain on sale!,Outerwear
1,So happy with this jacket! i have looked for what feels like forever for a vegan leather jacket that is (1) long enough in the sleeves and (2) wide enough in the shoulders without being bulky through the body. i found it ran true to size. my usual large for well  xl was a little big. the material is beautiful and soft and the colors are great. i ordered the honey and cognac and love them both.,Outerwear
1,This jacket is really cute! however  the mesh is really fragile. i've had the jacket for a month and noticed a huge tear down the back shoulder. it doesn't fit me tight so i'm not sure how it happened. every time i wear it i'm super paranoid about snagging it on something. like i mentioned before  the jacket is cute. it's lightweight and the design is unique. but if you want to get more than an occasional wearing out of this then don't bother. i'm hoping i can return it otherwise that's a lot of,Outerwear
1,This coat is just as nice as the russian one from a few years ago  and fits the same. it is stunning! i swear  life is way too short to wear only average coats. if you are a parks and recreation fan  think back to the treat yo self episode.....and you'll know what i mean! i can't say enough wonderful things about this one.,Outerwear
1,Once i saw this trench coat i thought it was so cute! i'm usually a small in retailer tops but can be a little broad so i decided to go with the medium (based on other reviews). when i received the coat  it was a little tight in the shoulders but still doable. i was surprised how thin it was (just a single sheet of cloth) and how full the skirt bottom was (however  there is a cute light blue seem lining inside). overall this trench coat is not really a warm coat  but more of a fun piece to dress u,Outerwear
1,I love this coat. it was a great purchase and i would reccomend it to others. it looks great with layers and is comfortable for 30-50 degree temps. definitely size down when buying.,Outerwear
1,Subtly chic raincoat  with a lovely drape (except see below) and wonderful details like the large diagonal-opening pockets  snaps  and decorative cord. the striped lining throughout is a cozy but light jersey layer. the coat would be ample cover for temps in the high fifties or low sixties.    problems: the double zipper was hard to use  but in my experience with other jackets  you get the hang of a wonky zipper eventually.    there seemed to be a problem with a seam by the left pocket so that m,Outerwear
1,I saw this trench in an email a couple weeks back and instantly fell in love. i bought it for myself for my birthday and got it just the other day and it is just as beautiful in person as it is online. fits true to size and is so flattering. i love the true navy color and cannot wait to wear this on cool spring nights!!,Outerwear
1,Looking for a stylish rain resistant coat to wear to ireland this fall and looks like this could fit the bill. the 30inch length is perfect. the faux fur lined collar and opening edges is a lovely touch  fur ends about 6 inches in so not fully lined  but great for weather in 50's-low 60's with a sweater added . ample room for that. i love the look  wish the pockets were just a bit bigger  i can barely fit my hand in. but overall i think it's a keeper.  i ordered m/l and am usually a medium or la,Outerwear
-1,Oh elevenses  i love your pants..the fabrics  the details  the length. i've found elevenses to be classic work pants. reliable  professional  well made. these are none of those things. the cardinal trousers are thin and the rise feels much higher that's it appears in the picture. the red pair are thin  stretchy and cheap. both pairs have to go back. i'm truly sad.,Pants
-1,Like others  i finally received my size 6p black pants after months of waiting.  for starters  these pants run small  so i ordered a size up but still in petite  because i adored the red ones i got this past summer.  when the black pants arrived  they were a full three inches shorter than the red ones (which were also 6p)  and the fabric did not feel anywhere close to the same quality.  i'm debating ordering the regular length  but i'm not sure i'll bother  based on some of the other reviews.,Pants
-1,Too small... too flare... nice thick fabric. not my favorite pant.,Pants
-1,"I bought these last year and loved them  however they came in tall sizes. this year they do not and the inseam is just way too short  even at 33"". im 5'7"" and  they barely graze the floor with no break in the pant leg. i prefer to wear them with boots and they will not be long enough even with a short heal",Pants
-1,I bought these in the mustard color and the salmon color.  i didn't have a problem with general fading  but used natural  mild stain remover (biokleen) and the pants were ruined. one faded where i sprayed and the other has a permanent water mark.  cold wash and line dried. such a bummer that these pants aren't every day wearable and washable!,Pants
-1,I bought a pair of these in stone and after the first wash they become all splotchy. i chalked it up to perhaps there was bleach leftover in the my washer. although nothing else in the load was blotchy. i then  because i loved the cut of these pants  bought another pair in the darker blue color. the same thing happened after the first wash. again  nothing else in that wash load was the least bit ruined -- just my new retailer pants! such a bummer-- definitely a dye issue. i called the stores i pur,Pants
-1,"Ah! i wanted to love this but without anything under it (as pictured)  the petite sizing reveals way too much side boob. i am 5'3"" and a small b cup. i ordered an xs petite. it fits but there isn't enough material under the armpits. the fabric and design is great other than this flaw. sadly returning.",Pants
-1,Quality is fantastic but i feel like a 14 would have barely made it's way around one leg! this pant is way small in terms of sizing and not a style fit for anyone over a 6. a lot of fabric in the legs. nice pant but not for this girl!,Pants
-1,I was very excited to receive these pants and wished they had worked out as the fabric is structured and yet comfortable. however  while stretchy they looked very tight on the thigh and yet were too big in the waist. i will acknowledge i'm a runner with somewhat muscular legs  but was hopeful these pants wouldn't cling to them. for reference  i'm 125 lbs and usually wear a size 25-26 in pants.,Pants
0,I love these. the color and the style. but they are once again too short. they are not 33 inches. i need 32 inches to go to the floor. these are above the floor so they are not 33 inches. very disappointing.,Pants
0,"Retailer  please make these fantastically versatile chinos in tall sizes again! i am 5'11"" and i usually order a size 8. the regular fit hits in the wrong place at the knee and results in the back of the knee fitting and feeling uncomfortable.",Pants
0,These are beautiful pants  especially when you walk  they are simply beautiful and flow nicely. however  they are soooo very long (i am 5 5 1/2) and even with a big wedge's i would have to get these altered. the waist seemed very small  i am a sz 12 (10 in some stores) and i got the large and it was way too tight in the waist and have no stretch or give at all. . probably a sz 10 at most. so unfortunetly they have to go back.,Pants
0,Perfect summer pants until i wanted to pet my dog and they ripped first time wearing them.,Pants
0,"These are huuuuge! i'm 5'8"" 117lbs. i ordered the small  but unfortunately they were way to big. i might have tried the xs  however didn't care for the pattern as much as the picture. i think these would work better on taller fuller figure girls.",Pants
0,I loved this jumpsuit. it fit well on my curvier/athletic frame. i did prefer a belt  which emphasized my shape. unfortunately  it is not lined and a bit sheer. this was a deal breaker for me.,Pants
0,Had to send back for exchange. way too big. i'm very excited to get a smaller size because they are really beautifully made.,Pants
0,Cute fit but... split in the thigh after two weeks. and i'm not a big gal. poor quality.,Pants
0,This just wouldn't lay right on me. the top is really too big. maybe if you're really busty  this is great  but not for me. i know the top is supposed to be a bit blousy  but it was huge and droopy and unflattering (not like in the picture). the arm holes were too big and hung down so you could see my bra  which i really hate and which is way too common lately. the bottom half fit perfectly  so sizing up or down would not have helped. the material is super light and comfy  which i liked very muc,Pants
1,"It's like a coat for your legs  and lined with some silky fabric. the only flaw is a slight bulkiness where the fly hooks up.  i am a little sad that they don't have a petites  because i think this is proportioned for women 5'5"" and over  and i am only 5""3"". also not recommended for anyone with a tummy pooch. so tall women with somewhat flat abs - snap it up. it's a fabulous look for you.",Pants
1,"Absolutely love this jumpsuit. i am 5'2''/103lbs and the xs fits perfectly (i am typically an xs/00). when i read previous reviews i was quite excited to read that most people found it to be ""short waisted""-- the waist band actually hits my natural waist (just how it is pictured on the model)  which never happens! great quality  thick fabric and the pleats in the front are beautiful. can't wait to wear it!",Pants
1,I love these leggings! the material is a bit thicker than your typical leggings material so it hugs without being too clingy like spandex. the fit i's somewhere between leggings and skinny pants. the suede fabric feels soft and looks to be of good quality. the petite fit works perfectly for me as well  no bunching at the ankles. i can see these being a staple in the upcoming months.,Pants
1,"It's not them it's me. so sad. ordered two sizes 25 r and 24 p. nothing about them worked for me. i loved the colors (blue and green). i loved"" the fabric (heavy washed soft cotton). i loved the style. ah but there is the rub. i am so small that the width of the legs just swallowed me up. whereas the 24s fit around the waist and the length  while longer than i'd have liked was doable  there was just so much fabric around my skinny legs i felt as though i was wearing huge balloons on each leg. (t",Pants
1,"I'm a 5'7""and curvy  these pants fit well and are so comfortable. i think everyone should own at least one pair!",Pants
1,These pants are perfect!!! they are exactly what i was looking for  and worth every penny! the fabric is more lightweight than any other sort of denim  but still i think i could wear these any season. they look so cute with simple heels and a classic blouse  but they can be dressed down with nice sneakers and a plain white t! so excited to have these in my closet!! love a good pair of fun pants.,Pants
1,I saw this online and thought  hmm  no. then saw it in the store  touched it  and the fabric felt so soft. i am normally an 8 petite in cartonnier  but the only sizes available were 4 and 2 regulars in-store. the 4 just looked promising. i thought i'd try it on for laughs. but it is soooo cute i ended up taking it home. the 4 regular fits perfectly on my curvy on the bottom  5'2  145 lb figure. my measurements are 34(b)-29-38  and i was shocked how well this fits in a 4 regular! perfect length a,Pants
1,Tried this romper on in store and wanted to love it but it just didn't fit me right. it'a great romper  cute design  super soft-light fabric and overall a great feel but it doesn't work to well for short girls with any types of hips. i have a very small waist and larger bottom and this romper just was very unflattering. i couldn't get the tie waist to sit anywhere that felt like my natural waist  instead it kept giving me a kangaroo pouch and hung on my upper thighs. sizing up didn't help becaus,Pants
1,I'm a size 4 all day everyday. but  these pants wouldn't even meet around my hips. sadly  i'm returning them tomorrow.,Pants
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,I was excited to get this romper  but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.,Shorts
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops.     the fabric is nice and sturdy. the colors are more vibrant than online.     the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good.     they're also really tight compar",Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,Wanted to love this.. love rompers  but the opening between your chest was oddly designed  it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full  made me feel frumpy..,Shorts
0,I love the quality and colors of this romper; however i have a long torso and the top part was just too short for my body style. it made the bottom part pull as well. overall the fit just wasn't right for me. i did love the material and it is a very nice piece.,Shorts
0,"I'm 5'4""  130 lbs  curvy and fit. i'm usually a size 6 but when i tried these shorts on  they were tight. i sized up to an 8 and they looked better. but overall the fit was not flattering on a petite  curvy frame. i think these shorts would work on someone taller and a bit thinner in the thigh area.",Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
0,"The shorts are very cute  very nice quality and intricate detailing! the sizing is tight in waist and very big in legs not flattering at all. i'm 5'1""  115 lbs. they are going back.",Shorts
0,I'm keeping these shorts because they are cute. i sized down as the previous reviews suggested and they fit great  but they are snug around the legs. i think i would have preferred a more baggy look  but then they would have been too big around the waist (had i ordered my typical size). they are soft and comfortable  the navy color is really pretty.,Shorts
0,These run very large.  i wear a 25 or 26 in paige jeans  and the 25 in these shorts were way too big.  i fear if i got the 24 they would be a little short.,Shorts
1,So glad i gave these a try last summer in the peachy pink color. this year  i got the darker grey. color is great- goes with so much-and they are so soft and comfortable. also love that these can work rolled up or down at the bottom,Shorts
1,Comfortable shorts. thinner fabric. pattern disguises underwear lines. love the exterior pockets  as i won't have to tuck them in when i zip up. as the previous reviewer said  the black and white pattern has blue accents. they're mid-rise and a longer length  which i appreciate.,Shorts
1,Tried these on several times in store and never bought them  but was able to get them with a 20% email- seemed like a better price for the product. the color is rust and a little odd for my wardrobe - wish they also came in black. love the style and they are very comfortable  perfect for late summer- can wear on errands or dress them up a little with shoes/accessories for casual dinner out. happy i finally purchased them!,Shorts
1,I followed the advice of the other reviewer and went 2 sizes up  i'm so glad that i did. i'm usually an 8 and i ordered a 12 and they are just right. the pleats made them very flowy in the hip  so it gives a little wider look on me than i really want  but i really love these shorts  so it's not a deal breaker. overall  i am happy with them  but definitely size up!,Shorts
1,These have an amazing fit! i have them in three colors. they are not too low rise  they are not too high. they are the perfect length. the only thing i do not like is the rolled cuff is not stitched and comes down easily if you do not iron down.,Shorts
1,The color of these shorts is even more beautiful and vibrant in real life. the detail is wonderful and they are so comfortable!,Shorts
1,The romper was really quite and looks just like the picture. quality felt good too. but when i tried it on the sleeves just didn't look right on me. they were too long and too big. for that reason i decided to return it.,Shorts
1,Love these! i am a medium in shorts or 29-30  and the medium fit perfectly.. true to size  very soft  flattering cut and color. love the embroidery. great for travel  very light and can be jazzed up a little with nice sandals  almost like a flirty little short skirt. the fullness and non fitted look is great for a less than perfect tummy.  i am very happy with this purchase.,Shorts
1,I'm so thrilled with these! the fabric is a little heavier  and they just fit really well when similar styles tend to be baggy.,Shorts
-1,I agree with the previous reviewer that the length is not at all what is shown in the picture. much shorter than that. and while the overall detail of the skirt is very nice  the elastic waistband makes it look cheap considering the price...,Skirts
-1,This skirt looks/lays exactly like the photo. i bought a size small and i usually wear a size 4. it was maybe a smidge big  but nothing that affected the look of the skirt. the material reminded me of felt/wool mixed together  almost like sunday school felt cut outs (but stiffer) (not a fan).. i was underwhelmed - it looked plain and simple  and the color washed me out. definitely not worth the price (for me anyways). good luck!,Skirts
-1,This skirt looked absolutely beautiful in store and took my breath away. i immediately headed to the fitting room to try it on  but was disappointed by the awkward ruching. if this skirt has removed that upper portion and kept a normal waistband (thereby also shortening it to knee length)  it would have been lovely. it should be noted that this is midi-length  which is awkward on me. i was unable to find a cute way to wear this which is disappointing since it could have been lovely.,Skirts
-1,I was so curious to see this skirt. it looks just like pic. really gorgeous bold pattern and a faux suede like fabric. my only problem was that i thought there was too much fabric. i love maxi skirts. i am 5&#39;8&quot; and 136 lbs. it was a bit long on me but just had too much fabric. i have slim hips but this made them look larger. skirt is almost ballroom gown like in its fullness. loved it and someone else might love it but for me  it was too much. wish it worked!,Skirts
-1,I was so excited to get this in the mail  and so disappointed when i put it on. it had a nice feel to it and fit well when i zipped it up  but i don't really know how to adequately describe what it looked like when i glanced in the mirror - lumpiness along the seams? i don't know if it was a manufacturing flaw or not  but it gave me lumpy-looking hips and then kind of clung around my mid-thigh area. returned it the next day.,Skirts
-1,"The material is horrible  it's heavy and cheap. the skirt does not ""flow"" as it appears in the photo. instead the bottom part of the skirt just stands out like ruffles. am returning.",Skirts
-1,Had high hopes for this seemingly cute skirt to use as a basic in my spring and summer outfits. however  that was not the case. this skirt is not lined and the material is so so. basically  for the price  i was underwhelmed and will return it.,Skirts
-1,The skirt that i received had very little blue or green in it  and was mostly white  yellow and some red. the fit was fine but the quality for the price was not there for me. the lack of quality and the disappointment in the quality equals a return.,Skirts
-1,This product runs either really small or is super high waisted. either way not for me.,Skirts
0,"This is an absolutely beautiful skirt from the front. gives a perfect hourgass shape with the strategic color blocking. however  if you have ""shapely"" hips and back-side  this will definitely emphasize that. had to take it back. a little bit much for work and other formal/professional events. however  if you're less endowed in that area  it might work well. gives a great shape!",Skirts
0,I ordered the skirt online and when it arrived i loved the fit and the aesthetic of the skirt. i usually wear a 0/2 bottoms and sized up based on comments- it fits great could maybe even have taken a 6 to have a looser fit.  i was however very disappointed when receiving the skirt to see that the material was already highly snagged- how is that possible if coming directly from the warehouse? i'm hesitating to return because i consider it already damaged based on the current condition and if it's,Skirts
0,Would have loved this skirt  but the xl is closer to a size 12 than a 14 or 16. larger ladies beware!,Skirts
0,Lightweight  airy silk. it's not shown in the photos but it has a half slip which is too noticeable through the thin silk. it looks somewhat cheap. the silk doesn't feel smooth to the touch. it has a slight roughness to it. it would have been nicer if they had used thicker  higher quality silk. the waist has a tight  wide  elastic band which after wearing for awhile feels uncomfortable. the color of the skirt is true to the photos. i wanted to love this skirt but i will be returning it.,Skirts
0,"This picture does not do this skirt justice. it is gorgeous. however  the waist was so small that the sequins dug into my waist making me think of a medieval torture device. unfortunately  it was the largest size so i can't size up. i'm 4'11"" so the length was perfect - it came to right above my knees. i love the skirt so much that i'm considering liposuction.",Skirts
0,Overall construction/craftmanship of skirt is poor- the dots were sewn in on the seam- some dots didn't lay flat on side by seam- looked like some dots were missing around the top part of skirt in back- ( very disappointed in the quality from retailer- my last 3 or so orders have been similar complaints with their items- sad!!!),Skirts
0,"I ordered this skirt hoping i could wear it to work as it looked tailored on the model. this skirt is made from a heavy material but flares out. it is a whole lot of skirt! i'm 5'2"" and short waisted it looked like i was getting swallowed up.  i love the colors and design but it just overwhelmed me. it would work on someone taller.",Skirts
0,I really like this skirt but unfortunately there is no lining  so it's a bit see through under the light. also there is no hook at the top of the zipper to secure the skirt. i just think that with this kind of price  the skirt should come at least with the lining. otherwise  it's beautiful skirt  flowy and very feminine.,Skirts
0,"Beautifully made. beautiful drape. deep  blue. so long tho i have to role it up at the waist so nix on tucking a white blouse in. why is it so long???? in 5'6"" and got a large. with 2 inch heels i still trip and not about to wear really high herls.   ill keep it tho because its a nuce dressy skirt. may take it to be hemmed but the last item i got hemmed ended up an uneven mess",Skirts
1,Lovely assemblage of prints  looks great in motion. but the waistband runs a touch large. if you're between sizes  maybe size down.,Skirts
1,This skirt is unique yet versatile and gorgeous. everything about this skirt works: dazzle balanced out with softness and midi length. the twirly width shows off the skirt in a subtle way  and super comfortable. no petite 2 left so i purchased a regular 2 and it fits perfectly (i am 5ft2in  26 waist  36 hips)  the hem falls about 2in. longer than shown on the model. this skirt is sold out fast  no surprise. it flatters all body types at all ages. get ready for lots of compliments!,Skirts
1,Love the print of this fabric & the length. the buckles at the waist add a unique look so no belt necessary.,Skirts
1,I love this skirt. maybe i love wrap skirts in general  but many miss the mark. this one is just right. it does not have elastic waist band which always makes me look frumpy  instead it is a side zip and allows for the tummy to stay flat as well as the pleats. the embroidery is just enough and you may not be able to see the design of black on black in the fabric which makes the skirt. i usually wear a size 6 but the 8 fit just right  so you may want to size up.,Skirts
1,I was disappointed in the blue color of this skirt. i was looking for white. also felt it ran a little big.,Skirts
1,I have been looking for a tan color skirt so i ordered this as soon as i saw it. so glad i did the deep camel color can still be worn in late summer as styled in the product photos and transition to fall staple. the material is nice weight   and has a stretch. the cut has a little 60's vibe that i love. i think it should keep it's shape hopefully launders well. i think it runs slightly large  as my waist is large in comparison to my hip proportion and there is no pinch for me. i will rebuy this,Skirts
1,I saw this skirt in retailer several months ago and while it caught my eye  it was pricey. so i waited until it went on sale and pounced.  unfortunately i ordered a size 6 which is enroute.   i happened to stop by our local store today and decided to try on the 6 and ended up getting a size 4.  so i'll have to return the size 6 when it arrives.  i think it runs tts. i've lost alot of weight recently.    the colors are vibrant and it has a nice weight with some stretch in the fabric.  it's a,Skirts
1,The colors weren't what i expected either. the dark blue is much more vibrant and i just couldn't find anything to really go with it. fabric is thick and good quality. has nice weight and movement to it. the skirt just wasn't for me  in the end.,Skirts
1,This precious skirt is a treasure chest of soft bronze fabric circles scattered like coins at the bottom of a fountain. the circles are a bronze color and cannot be felt through the skirt net. it's finely finished and simply a nice piece for dinner out or a day in the office. i received many compliments on my first wearing.,Skirts
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,Ordered the biggest size available  the large. the arms are so tight  i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms  either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,Fight a bit snug over the bust then widens like a bell. not as cute as it looks in the photo. returned.,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
